UID,year,num_employees,gross_profit,net_profit,labour_cost,total_assets,total_liabilities,income_tax_expense,operating_profit,actual_revenue
GR0000001068,2022,9,285528.0,81380.0,209897.0,837901.0,530351.0,26731.0,108111.0,1201656.0
GR0000001068,2023,9,143069.0,26336.0,175124.0,566715.0,361670.0,10312.0,36648.0,858632.0
GR0000001068,2024,9,220038.0,54221.0,189027.0,834447.0,533378.0,15606.0,69827.0,900717.0
GR0000001069,2020,2,56458.0,17522.0,37305.0,214669.0,142194.0,5046.0,22568.0,234110.0
GR0000001069,2021,1,30237.0,5857.0,24805.0,122662.0,91538.0,2155.0,8012.0,127691.0
GR0000001069,2022,1,28772.0,7425.0,23461.0,89492.0,55614.0,2764.0,10188.0,122939.0
GR0000001069,2023,1,28462.0,7230.0,20191.0,155642.0,105842.0,2309.0,9540.0,152410.0
GR0000001069,2024,1,29692.0,8777.0,19752.0,121861.0,82007.0,2872.0,11649.0,162217.0
GR0000001070,2020,9,339150.0,102962.0,163667.0,577695.0,356533.0,28757.0,131719.0,1096029.0
GR0000001070,2021,10,273727.0,55037.0,146927.0,411160.0,246651.0,14827.0,69864.0,816260.0
GR0000001070,2022,10,532909.0,106520.0,185135.0,711986.0,370674.0,27205.0,133726.0,1985912.0
GR0000001070,2023,10,302178.0,45737.0,162566.0,381777.0,248989.0,16385.0,62122.0,903142.0
GR0000001070,2024,10,483134.0,93751.0,255046.0,872826.0,498920.0,31175.0,124926.0,1809009.0
GR0000001071,2021,11,120754.0,22354.0,199052.0,513140.0,303976.0,6383.0,28737.0,663507.0
GR0000001071,2022,11,285891.0,63681.0,270359.0,1134870.0,811788.0,25457.0,89137.0,1363392.0
GR0000001071,2023,11,111546.0,21341.0,182673.0,409713.0,256250.0,6429.0,27769.0,608910.0
GR0000001071,2024,10,138170.0,30978.0,213945.0,612852.0,391233.0,12971.0,43948.0,713150.0
GR0000001072,2020,193,73675578.0,24229776.0,7423898.0,86100038.0,37045682.0,6614796.0,30844573.0,104601772.0
GR0000001072,2021,195,48915546.0,16192397.0,6711895.0,95548940.0,42420308.0,5449894.0,21642290.0,91688788.0
GR0000001072,2022,178,28639371.0,9320398.0,5616779.0,34256319.0,17274222.0,2421427.0,11741826.0,40770106.0
GR0000001072,2023,149,26454282.0,9616446.0,6666905.0,40807164.0,13387057.0,2756901.0,12373347.0,42880351.0
GR0000001072,2024,144,24929069.0,9193089.0,6391056.0,33701014.0,17818279.0,2473001.0,11666090.0,41198480.0
GR0000001073,2020,7,280521.0,58005.0,163048.0,1156926.0,679688.0,23267.0,81272.0,1206727.0
GR0000001073,2021,7,120126.0,26729.0,129084.0,524992.0,292140.0,10954.0,37683.0,674053.0
GR0000001073,2022,6,81582.0,15744.0,108171.0,231235.0,164398.0,5837.0,21582.0,360569.0
GR0000001073,2023,5,105227.0,28476.0,113210.0,507422.0,342291.0,8092.0,36569.0,604737.0
GR0000001073,2024,5,154907.0,39105.0,111070.0,579534.0,371875.0,12954.0,52059.0,649305.0
GR0000001074,2020,1,33905.0,10723.0,31688.0,417979.0,327259.0,3109.0,13832.0,205623.0
GR0000001074,2021,1,19993.0,6441.0,25749.0,186256.0,123184.0,2437.0,8878.0,102995.0
GR0000001074,2022,1,37453.0,12208.0,27056.0,268856.0,181436.0,3993.0,16201.0,177094.0
GR0000001074,2023,1,26123.0,10575.0,35184.0,398556.0,280589.0,3242.0,13817.0,167901.0
GR0000001074,2024,1,34161.0,12202.0,34049.0,375048.0,236063.0,3211.0,15413.0,202343.0
GR0000001075,2024,125,3427479.0,968187.0,1790148.0,5790624.0,3120217.0,295858.0,1264045.0,9945265.0
GR0000001076,2020,20,477313.0,73198.0,303721.0,1707579.0,1187127.0,26545.0,99743.0,1326471.0
GR0000001076,2021,18,841777.0,216268.0,329765.0,4289991.0,3311581.0,65421.0,281689.0,2204456.0
GR0000001076,2022,20,312699.0,71328.0,313094.0,2507735.0,1695617.0,28394.0,99722.0,1207417.0
GR0000001076,2023,20,237882.0,41541.0,372020.0,1929585.0,1374601.0,14715.0,56256.0,930440.0
GR0000001076,2024,20,403441.0,87181.0,360308.0,2841555.0,1982063.0,30276.0,117457.0,1344540.0
GR0000001077,2020,1,19365.0,3404.0,22934.0,71198.0,46334.0,909.0,4312.0,76447.0
GR0000001077,2021,1,14942.0,3870.0,19425.0,88548.0,63334.0,1271.0,5140.0,93735.0
GR0000001077,2022,1,13529.0,3200.0,19747.0,48464.0,32371.0,958.0,4158.0,65823.0
GR0000001077,2023,1,20153.0,4524.0,21482.0,127004.0,76321.0,1227.0,5751.0,120725.0
GR0000001077,2024,1,20312.0,5495.0,22628.0,97312.0,59377.0,1438.0,6933.0,111062.0
GR0000001078,2020,24,798775.0,214005.0,726036.0,3458024.0,1917783.0,72520.0,286524.0,3654026.0
GR0000001078,2021,26,838909.0,189606.0,714885.0,2791963.0,2248802.0,46243.0,235849.0,3658711.0
GR0000001078,2022,23,1435324.0,448173.0,690083.0,3559387.0,2399619.0,152028.0,600201.0,5300486.0
GR0000001078,2023,19,844744.0,169791.0,503524.0,3592707.0,2362992.0,54841.0,224631.0,4006841.0
GR0000001078,2024,19,1104216.0,322114.0,515157.0,4218783.0,2340645.0,81282.0,403397.0,4962046.0
GR0000001079,2020,638,38319803.0,6796210.0,15978604.0,46360494.0,24936134.0,2348692.0,9144903.0,109881996.0
GR0000001079,2021,750,61272241.0,11403966.0,18947699.0,70704466.0,42554342.0,4100081.0,15504047.0,169550104.0
GR0000001079,2022,770,56791187.0,14924818.0,26120262.0,68157262.0,32653775.0,3294768.0,18219587.0,188368376.0
GR0000001079,2023,842,59120808.0,12689786.0,20835713.0,61925886.0,38096486.0,2912863.0,15602649.0,178907532.0
GR0000001079,2024,805,62318733.0,10972033.0,18870787.0,57539361.0,33170701.0,2436732.0,13408764.0,167534169.0
GR0000001080,2020,10,377135.0,126975.0,346190.0,2854880.0,1946571.0,50696.0,177671.0,1930946.0
GR0000001080,2021,11,220480.0,99397.0,314339.0,2384455.0,1515185.0,28447.0,127843.0,1257354.0
GR0000001080,2022,11,523758.0,241440.0,326918.0,3558427.0,2330251.0,72278.0,313718.0,2294810.0
GR0000001080,2023,12,409847.0,135873.0,303297.0,3282473.0,1939152.0,39505.0,175378.0,2418241.0
GR0000001080,2024,13,397693.0,151903.0,358156.0,5315858.0,3793346.0,50247.0,202150.0,2505923.0
GR0000001081,2020,3,71794.0,23031.0,68623.0,409431.0,228208.0,6635.0,29666.0,371244.0
GR0000001081,2021,3,110710.0,37123.0,62792.0,459902.0,304369.0,12147.0,49270.0,520848.0
GR0000001081,2022,2,42981.0,10094.0,48947.0,194318.0,131590.0,2978.0,13072.0,198181.0
GR0000001081,2023,2,26604.0,8073.0,37200.0,130106.0,68577.0,2475.0,10549.0,123999.0
GR0000001081,2024,1,20213.0,6934.0,21942.0,86877.0,57570.0,2339.0,9273.0,95908.0
GR0000001082,2020,1165,196955230.0,70184104.0,60370686.0,755849197.0,411335718.0,23880551.0,94064655.0,577502628.0
GR0000001082,2021,1365,156933435.0,62908715.0,55040844.0,653970439.0,389688803.0,18766033.0,81674747.0,469338872.0
GR0000001082,2022,1441,138359040.0,49996789.0,66181609.0,542536442.0,315967975.0,19425919.0,69422708.0,431034076.0
GR0000001082,2023,1500,227521228.0,65784410.0,88849195.0,1053700008.0,509949745.0,25332667.0,91117077.0,736655913.0
GR0000001082,2024,1500,121853920.0,41041212.0,69195834.0,543906581.0,278752325.0,12140224.0,53181436.0,412903856.0
GR0000001083,2020,29,1126860.0,172042.0,481651.0,8187875.0,5109993.0,61967.0,234009.0,3522045.0
GR0000001083,2021,30,494343.0,107794.0,456992.0,2294273.0,1748191.0,40478.0,148271.0,1885055.0
GR0000001083,2022,32,1167572.0,206179.0,547930.0,9781620.0,6925848.0,87986.0,294165.0,4458122.0
GR0000001083,2023,36,1697780.0,515449.0,670319.0,10544746.0,8206111.0,161265.0,676714.0,5236635.0
GR0000001083,2024,35,1126914.0,314965.0,573965.0,8002442.0,4967386.0,129155.0,444121.0,3149026.0
GR0000001084,2020,12,651783.0,174960.0,215236.0,2420372.0,1386292.0,66309.0,241270.0,1889932.0
GR0000001084,2021,10,826686.0,238514.0,226886.0,2121362.0,1396633.0,86990.0,325504.0,1896026.0
GR0000001084,2022,9,587855.0,174787.0,223636.0,2055306.0,1289937.0,44590.0,219377.0,1877076.0
GR0000001084,2023,9,601889.0,126536.0,177558.0,3158491.0,1947114.0,38527.0,165063.0,1889751.0
GR0000001084,2024,9,386308.0,109422.0,179822.0,1458169.0,908297.0,28802.0,138223.0,1228873.0
GR0000001085,2020,5,146713.0,30993.0,93452.0,552206.0,332532.0,10357.0,41350.0,407532.0
GR0000001085,2021,5,145779.0,36213.0,71581.0,809992.0,639957.0,12552.0,48765.0,545623.0
GR0000001085,2022,5,179719.0,33364.0,84728.0,773987.0,565224.0,10043.0,43407.0,576336.0
GR0000001085,2023,5,145463.0,24129.0,79600.0,820822.0,536882.0,9418.0,33547.0,465196.0
GR0000001085,2024,5,167862.0,44194.0,94421.0,701820.0,434931.0,16265.0,60459.0,568783.0
GR0000001086,2024,1,54695.0,19734.0,34019.0,111670.0,65550.0,7786.0,27520.0,123697.0
GR0000001087,2020,11,1323362.0,481421.0,407970.0,25605881.0,20079073.0,191342.0,672764.0,3460910.0
GR0000001087,2021,10,941785.0,448427.0,301589.0,12085313.0,9727386.0,167686.0,616113.0,2583976.0
GR0000001087,2022,11,1570673.0,641116.0,343022.0,13343223.0,10683791.0,228573.0,869689.0,3359047.0
GR0000001087,2023,10,710090.0,276070.0,333801.0,6144676.0,4633739.0,90305.0,366375.0,1484956.0
GR0000001087,2024,9,1073288.0,484982.0,303574.0,13974463.0,10374785.0,177002.0,661984.0,2461546.0
GR0000001088,2020,11,135434.0,41583.0,176281.0,637100.0,506277.0,16544.0,58127.0,836099.0
GR0000001088,2021,10,168011.0,46371.0,171308.0,789940.0,574539.0,15904.0,62275.0,937986.0
GR0000001088,2022,10,121190.0,29417.0,217950.0,484056.0,296119.0,11707.0,41124.0,553094.0
GR0000001088,2023,11,254929.0,82219.0,203549.0,1023107.0,807734.0,30246.0,112466.0,1172329.0
GR0000001088,2024,10,144302.0,44726.0,211092.0,767997.0,611706.0,12825.0,57551.0,588328.0
GR0000001089,2020,40,752938.0,174747.0,662202.0,2203516.0,1215027.0,55299.0,230046.0,3010008.0
GR0000001089,2021,38,1134827.0,244072.0,735537.0,2772190.0,1490501.0,65621.0,309693.0,4079517.0
GR0000001089,2022,40,633432.0,146315.0,724277.0,3392849.0,1576588.0,42817.0,189131.0,3292170.0
GR0000001089,2023,40,937557.0,157728.0,875915.0,4136435.0,2395994.0,40985.0,198712.0,3981434.0
GR0000001089,2024,40,652894.0,106142.0,787883.0,2590221.0,1648449.0,41103.0,147245.0,3581288.0
GR0000001090,2020,3,200567.0,63183.0,82049.0,474160.0,269660.0,16686.0,79869.0,794528.0
GR0000001090,2021,3,124433.0,36449.0,90980.0,290940.0,193888.0,12338.0,48788.0,511078.0
GR0000001090,2022,3,132810.0,37600.0,77723.0,310397.0,161640.0,13167.0,50768.0,531485.0
GR0000001090,2023,3,103048.0,26326.0,91133.0,230373.0,156628.0,8532.0,34857.0,379552.0
GR0000001090,2024,3,86305.0,13051.0,69277.0,202088.0,118402.0,4742.0,17793.0,380173.0
GR0000001091,2020,16,178963.0,43827.0,285804.0,974838.0,746362.0,16217.0,60044.0,959379.0
GR0000001091,2021,18,221650.0,72065.0,306389.0,1139681.0,893174.0,20390.0,92455.0,1385880.0
GR0000001091,2022,19,391208.0,92740.0,381948.0,1672411.0,1043696.0,39274.0,132015.0,2006315.0
GR0000001091,2023,19,361782.0,131033.0,360164.0,2060790.0,1281640.0,48112.0,179145.0,2302136.0
GR0000001091,2024,20,321845.0,102243.0,427898.0,1945556.0,1289057.0,42294.0,144537.0,1468263.0
GR0000001092,2020,1,25541.0,3593.0,18640.0,65800.0,49205.0,1081.0,4674.0,115397.0
GR0000001092,2021,1,28310.0,4071.0,19074.0,55946.0,44566.0,1541.0,5611.0,118285.0
GR0000001092,2022,1,13137.0,1704.0,11388.0,38382.0,20690.0,640.0,2344.0,56939.0
GR0000001092,2023,1,16151.0,3979.0,14758.0,50248.0,31109.0,1422.0,5402.0,73792.0
GR0000001092,2024,1,25817.0,6247.0,16249.0,64306.0,43128.0,1607.0,7854.0,93960.0
GR0000001093,2020,129,9496816.0,3289552.0,4083694.0,29252219.0,13249393.0,1195443.0,4484995.0,34303041.0
GR0000001093,2021,131,13671857.0,4281236.0,3513019.0,32430445.0,14546120.0,1473937.0,5755173.0,43405023.0
GR0000001093,2022,153,11826988.0,3715461.0,4432277.0,19895767.0,9453528.0,834129.0,4549590.0,35273834.0
GR0000001093,2023,167,17921214.0,4443102.0,5532538.0,34060912.0,18811827.0,1203537.0,5646640.0,64725784.0
GR0000001093,2024,167,15415538.0,3671894.0,4734079.0,31494060.0,12945769.0,1131885.0,4803779.0,56527995.0
GR0000001094,2020,5,331911.0,82618.0,131691.0,1171196.0,628265.0,20777.0,103395.0,1600620.0
GR0000001094,2021,4,101381.0,28572.0,93653.0,377669.0,177881.0,7155.0,35727.0,484118.0
GR0000001094,2022,4,268635.0,79509.0,104171.0,749933.0,420745.0,23066.0,102576.0,974188.0
GR0000001094,2023,4,141569.0,46051.0,88802.0,580319.0,325003.0,17193.0,63244.0,642879.0
GR0000001094,2024,4,343934.0,117280.0,95398.0,1166573.0,596301.0,30588.0,147868.0,1274280.0
GR0000001095,2020,10,475284.0,178478.0,318018.0,1406807.0,572699.0,50786.0,229264.0,1339248.0
GR0000001095,2021,9,959002.0,341675.0,242917.0,2970082.0,1462121.0,92830.0,434505.0,2507584.0
GR0000001095,2022,9,817645.0,259403.0,358594.0,2166955.0,1024638.0,72441.0,331845.0,2030113.0
GR0000001095,2023,10,1337056.0,363140.0,363284.0,2886277.0,1603972.0,123376.0,486516.0,2968603.0
GR0000001095,2024,10,1168705.0,352577.0,331094.0,1998400.0,994637.0,88774.0,441350.0,2374947.0
GR0000001096,2020,8,226208.0,49285.0,149253.0,834591.0,380777.0,15710.0,64995.0,1122627.0
GR0000001096,2021,9,345293.0,61495.0,215145.0,1073901.0,556801.0,17647.0,79143.0,1280565.0
GR0000001096,2022,10,211719.0,33958.0,225682.0,888844.0,402511.0,11996.0,45954.0,1025826.0
GR0000001096,2023,10,380037.0,72062.0,222825.0,1340198.0,865004.0,25328.0,97390.0,1409654.0
GR0000001096,2024,10,343624.0,99933.0,222765.0,1265537.0,608893.0,26728.0,126661.0,1442887.0
GR0000001097,2020,6,206241.0,75918.0,137188.0,813756.0,537458.0,25357.0,101275.0,890227.0
GR0000001097,2021,6,92711.0,28303.0,121478.0,425308.0,272012.0,8391.0,36694.0,481119.0
GR0000001097,2022,6,81796.0,30448.0,113747.0,339029.0,184598.0,8818.0,39267.0,379157.0
GR0000001097,2023,6,184779.0,42259.0,148982.0,849741.0,438540.0,17596.0,59854.0,779233.0
GR0000001097,2024,5,80464.0,29439.0,98287.0,345439.0,226425.0,10629.0,40068.0,327623.0
GR0000001098,2020,4,81175.0,16449.0,61725.0,474178.0,366000.0,6043.0,22492.0,270598.0
GR0000001098,2021,4,74290.0,20569.0,73161.0,418076.0,326042.0,8040.0,28610.0,253940.0
GR0000001098,2022,3,60056.0,12690.0,50685.0,479529.0,373135.0,4503.0,17194.0,210567.0
GR0000001098,2023,3,111452.0,31075.0,44434.0,767040.0,471727.0,9858.0,40932.0,314601.0
GR0000001098,2024,3,37517.0,6843.0,54991.0,251175.0,154701.0,2176.0,9019.0,140026.0
GR0000001099,2020,381,29593281.0,6852697.0,13719014.0,57572019.0,26287560.0,2470660.0,9323356.0,110166692.0
GR0000001099,2021,349,28639682.0,6746021.0,13681342.0,54299107.0,30711067.0,2209564.0,8955585.0,110614038.0
GR0000001099,2022,328,23315059.0,6112181.0,9573370.0,54345245.0,26575585.0,1634240.0,7746421.0,89014405.0
GR0000001099,2023,304,24443880.0,7311453.0,11316996.0,50677607.0,32432633.0,2399917.0,9711369.0,115681630.0
GR0000001099,2024,346,14717978.0,3901520.0,11516122.0,38655984.0,24970575.0,931962.0,4833482.0,58434618.0
GR0000001100,2020,243,15081424.0,3952172.0,6907461.0,40169502.0,20417688.0,1163449.0,5115621.0,55056430.0
GR0000001100,2021,250,7180988.0,1693060.0,7078984.0,25986657.0,11815449.0,410714.0,2103773.0,35394918.0
GR0000001100,2022,250,10773996.0,3124136.0,5732565.0,34348558.0,19292186.0,825738.0,3949874.0,46595139.0
GR0000001100,2023,250,11593567.0,2722151.0,6767029.0,40377883.0,22880710.0,729478.0,3451630.0,54309110.0
GR0000001100,2024,225,8594028.0,1652497.0,6921642.0,22712786.0,11945671.0,459269.0,2111765.0,34924038.0
GR0000001101,2020,5,644981.0,184712.0,190623.0,1320509.0,790271.0,56038.0,240750.0,1304319.0
GR0000001101,2021,5,832170.0,244800.0,151679.0,1680618.0,789575.0,65263.0,310063.0,1686774.0
GR0000001101,2022,5,314219.0,101684.0,196581.0,863066.0,422774.0,37983.0,139667.0,865418.0
GR0000001101,2023,5,861107.0,307380.0,197564.0,2265224.0,1261633.0,79883.0,387263.0,1955582.0
GR0000001101,2024,5,506346.0,173659.0,169295.0,1174179.0,556209.0,66281.0,239940.0,1021226.0
GR0000001102,2020,4,267918.0,90047.0,101331.0,649448.0,301712.0,33023.0,123071.0,578597.0
GR0000001102,2021,4,432489.0,112289.0,139520.0,1116217.0,640180.0,32801.0,145090.0,1021178.0
GR0000001102,2022,4,367811.0,115518.0,154210.0,985897.0,394672.0,31665.0,147183.0,993667.0
GR0000001102,2023,4,530770.0,129782.0,158537.0,1283746.0,624108.0,35759.0,165541.0,1103442.0
GR0000001102,2024,4,304778.0,89729.0,124716.0,681309.0,322991.0,32418.0,122147.0,771637.0
GR0000001103,2024,1,36736.0,10514.0,25309.0,94437.0,50480.0,2307.0,12821.0,83212.0
GR0000001104,2020,986,71932904.0,16048394.0,32600241.0,125434435.0,62906323.0,5657667.0,21706062.0,214330631.0
GR0000001104,2021,913,74217313.0,22411442.0,28548801.0,231385730.0,161725139.0,7907665.0,30319108.0,261485643.0
GR0000001104,2022,1000,46580616.0,17665640.0,31764542.0,104369860.0,65017993.0,5023887.0,22689528.0,157436824.0
GR0000001104,2023,1000,83213549.0,23349121.0,25154710.0,239520506.0,150567161.0,7308450.0,30657571.0,259217025.0
GR0000001104,2024,922,52967496.0,18570702.0,33645167.0,155306048.0,85360773.0,4995985.0,23566686.0,201228673.0
GR0000001105,2021,8,170297.0,37832.0,186572.0,737890.0,449041.0,14698.0,52530.0,848056.0
GR0000001105,2022,8,127277.0,35814.0,114567.0,456858.0,242515.0,10845.0,46659.0,520757.0
GR0000001105,2023,7,90440.0,24309.0,88678.0,306957.0,192242.0,8380.0,32689.0,403080.0
GR0000001105,2024,8,127796.0,19058.0,112008.0,335764.0,185728.0,7404.0,26461.0,509129.0
GR0000001106,2020,1,238416.0,110971.0,33253.0,3132335.0,2307121.0,38509.0,149480.0,556071.0
GR0000001106,2021,1,109925.0,47756.0,31658.0,1193763.0,1104300.0,12784.0,60539.0,213334.0
GR0000001106,2022,1,52184.0,22233.0,39875.0,568729.0,470651.0,8677.0,30910.0,116109.0
GR0000001106,2023,1,95010.0,45015.0,36336.0,1861701.0,1428237.0,13835.0,58850.0,233650.0
GR0000001106,2024,1,153701.0,55280.0,35957.0,2577010.0,1914546.0,19035.0,74315.0,391020.0
GR0000001107,2020,6,407048.0,172924.0,192691.0,6645657.0,4845681.0,67605.0,240529.0,1022100.0
GR0000001107,2021,7,761425.0,350439.0,228031.0,7004549.0,5918949.0,128783.0,479222.0,1602632.0
GR0000001107,2022,6,354249.0,178308.0,232881.0,7314880.0,5507431.0,55174.0,233482.0,1006365.0
GR0000001107,2023,5,429718.0,169170.0,164904.0,4391266.0,3458930.0,51233.0,220403.0,874823.0
GR0000001107,2024,4,322665.0,164068.0,146655.0,3276940.0,2554848.0,57334.0,221403.0,645719.0
GR0000001108,2023,10,251352.0,41070.0,156016.0,327322.0,179134.0,10975.0,52045.0,866756.0
GR0000001108,2024,9,296794.0,83241.0,165912.0,517856.0,263431.0,28744.0,111985.0,921735.0
GR0000001109,2020,9,1925387.0,651241.0,315706.0,2746449.0,966053.0,242862.0,894104.0,3107188.0
GR0000001109,2021,10,1440632.0,482446.0,404337.0,2007544.0,988463.0,141760.0,624206.0,2417478.0
GR0000001109,2022,10,2359208.0,860198.0,404289.0,5158832.0,1995273.0,286903.0,1147102.0,4469844.0
GR0000001109,2023,10,1583489.0,483781.0,406807.0,2127817.0,769829.0,171189.0,654970.0,2347810.0
GR0000001109,2024,10,1161990.0,502312.0,436034.0,1877329.0,708333.0,183683.0,685996.0,2261385.0
GR0000001110,2020,5,171302.0,29022.0,119003.0,581505.0,292243.0,7775.0,36798.0,662508.0
GR0000001110,2021,4,87235.0,19911.0,77933.0,272728.0,156329.0,5389.0,25300.0,354240.0
GR0000001110,2022,4,107816.0,25365.0,89180.0,359432.0,169310.0,6349.0,31713.0,429042.0
GR0000001110,2023,4,131396.0,37709.0,89893.0,485801.0,296457.0,13149.0,50858.0,627352.0
GR0000001110,2024,4,219028.0,39083.0,94280.0,726465.0,328561.0,13140.0,52223.0,786814.0
GR0000001111,2020,11,1265012.0,425526.0,282062.0,2588635.0,1274054.0,157631.0,583157.0,2886797.0
GR0000001111,2021,11,853670.0,297514.0,324646.0,2038201.0,848756.0,78575.0,376089.0,1825234.0
GR0000001111,2022,11,959832.0,337301.0,439163.0,3317997.0,1622088.0,109134.0,446434.0,2551355.0
GR0000001111,2023,12,754214.0,196910.0,474157.0,1758320.0,992460.0,50449.0,247359.0,2125268.0
GR0000001111,2024,13,1162102.0,317531.0,475905.0,3077835.0,1663054.0,116952.0,434484.0,3179039.0
GR0000001112,2020,14,893993.0,248280.0,308678.0,4775314.0,2187057.0,75113.0,323393.0,2927444.0
GR0000001112,2021,14,1229648.0,272227.0,323134.0,3228592.0,1474326.0,100136.0,372363.0,2768911.0
GR0000001112,2022,12,338676.0,79134.0,345240.0,958685.0,513233.0,26883.0,106017.0,903146.0
GR0000001112,2023,13,452708.0,104077.0,330629.0,1732340.0,972279.0,39572.0,143648.0,1039732.0
GR0000001112,2024,14,908953.0,283771.0,301573.0,3146770.0,2034408.0,92955.0,376726.0,2793702.0
GR0000001113,2020,3,367530.0,154845.0,94588.0,2166467.0,1296834.0,47868.0,202713.0,1469582.0
GR0000001113,2021,3,167695.0,71573.0,122994.0,950367.0,616350.0,20749.0,92323.0,682461.0
GR0000001113,2022,3,280583.0,112167.0,127693.0,2387213.0,1407936.0,29649.0,141816.0,1278733.0
GR0000001113,2023,3,124445.0,55434.0,108079.0,600520.0,371711.0,15194.0,70628.0,491268.0
GR0000001113,2024,3,295012.0,100686.0,133949.0,1594574.0,902289.0,30533.0,131219.0,1213003.0
GR0000001114,2020,63,13624359.0,5693802.0,2643483.0,134028210.0,106042956.0,1975509.0,7669310.0,32478487.0
GR0000001114,2021,71,16130874.0,6720671.0,2825463.0,143240462.0,107705673.0,2476755.0,9197426.0,31314473.0
GR0000001114,2022,80,27392817.0,12015737.0,3228436.0,276369931.0,237625850.0,3035404.0,15051142.0,46587852.0
GR0000001114,2023,95,11981921.0,4846194.0,4728185.0,158288025.0,132929778.0,1651979.0,6498173.0,26096302.0
GR0000001114,2024,100,37426426.0,15076865.0,3703112.0,424858322.0,365099558.0,5184742.0,20261607.0,66717460.0
GR0000001115,2020,1,34361.0,14182.0,26182.0,262293.0,181204.0,4405.0,18587.0,167766.0
GR0000001115,2021,1,25415.0,7992.0,33706.0,273600.0,202959.0,2839.0,10831.0,140230.0
GR0000001115,2022,1,25947.0,10313.0,26099.0,146314.0,105505.0,3686.0,13999.0,108281.0
GR0000001115,2023,1,31718.0,12903.0,26923.0,234788.0,165841.0,5444.0,18347.0,164767.0
GR0000001115,2024,1,32938.0,13634.0,25379.0,236822.0,165983.0,5692.0,19325.0,150388.0
GR0000001116,2020,1,17085.0,4657.0,19093.0,62412.0,40981.0,1461.0,6118.0,76371.0
GR0000001116,2021,1,10697.0,1908.0,13985.0,52175.0,27613.0,629.0,2537.0,55942.0
GR0000001116,2022,1,10352.0,2303.0,11038.0,35256.0,22158.0,733.0,3036.0,44153.0
GR0000001116,2023,1,13716.0,3998.0,20993.0,97248.0,49192.0,1187.0,5185.0,91216.0
GR0000001116,2024,1,5241.0,1216.0,8560.0,33971.0,17932.0,380.0,1596.0,34241.0
GR0000001117,2021,2,30274.0,13327.0,33534.0,289015.0,180741.0,4440.0,17767.0,134135.0
GR0000001117,2022,2,63479.0,19424.0,52430.0,438425.0,300792.0,5982.0,25406.0,305193.0
GR0000001117,2023,2,65600.0,29124.0,60108.0,519363.0,287436.0,9733.0,38857.0,305003.0
GR0000001117,2024,2,48555.0,20026.0,51262.0,409128.0,254324.0,6434.0,26460.0,251735.0
GR0000001118,2020,5,34670.0,9277.0,48027.0,202954.0,126936.0,3884.0,13161.0,192107.0
GR0000001118,2021,4,65424.0,15901.0,80561.0,322154.0,202988.0,5784.0,21686.0,322244.0
GR0000001118,2022,3,24490.0,3693.0,38991.0,166939.0,115161.0,1375.0,5068.0,155963.0
GR0000001118,2023,3,36717.0,10780.0,58870.0,170685.0,109160.0,3358.0,14138.0,235481.0
GR0000001118,2024,3,62298.0,15226.0,49213.0,226885.0,117350.0,4687.0,19913.0,282621.0
GR0000001119,2024,10,127646.0,30915.0,189023.0,606554.0,386827.0,12723.0,43637.0,669132.0
GR0000001120,2020,1,122559.0,51561.0,36320.0,268556.0,124279.0,13475.0,65036.0,235596.0
GR0000001120,2021,1,166628.0,52578.0,30771.0,346506.0,204874.0,13473.0,66051.0,269046.0
GR0000001120,2022,1,127896.0,44903.0,32265.0,211133.0,133991.0,14309.0,59212.0,220689.0
GR0000001120,2023,1,175580.0,61838.0,31532.0,310270.0,181159.0,22419.0,84257.0,301736.0
GR0000001120,2024,1,63605.0,22877.0,28438.0,103344.0,59591.0,6097.0,28973.0,108567.0
GR0000001121,2024,4,149092.0,36775.0,71167.0,1135025.0,648499.0,10708.0,47483.0,506426.0
GR0000001122,2020,1,31965.0,7100.0,21017.0,139745.0,104157.0,2114.0,9214.0,166480.0
GR0000001122,2021,1,20198.0,3217.0,23865.0,101683.0,64515.0,1197.0,4414.0,127875.0
GR0000001122,2022,1,17216.0,4270.0,20238.0,72458.0,43426.0,1642.0,5911.0,105917.0
GR0000001122,2023,1,15165.0,3514.0,20216.0,75768.0,54039.0,1392.0,4906.0,97173.0
GR0000001122,2024,1,23478.0,5204.0,20738.0,98692.0,71463.0,1742.0,6946.0,98890.0
GR0000001123,2020,93,4445069.0,1437833.0,2605883.0,10863510.0,6429219.0,550016.0,1987849.0,17232002.0
GR0000001123,2021,95,2501413.0,737424.0,2365727.0,9210060.0,5723462.0,245865.0,983289.0,10124692.0
GR0000001123,2022,89,4641541.0,1561706.0,2257102.0,19032293.0,8967661.0,554604.0,2116311.0,18579905.0
GR0000001123,2023,99,5996791.0,1901588.0,2609611.0,20525981.0,11547004.0,622638.0,2524227.0,24531461.0
GR0000001123,2024,91,4859923.0,1476058.0,2285076.0,17522092.0,8596832.0,464085.0,1940143.0,21232480.0
GR0000001124,2024,5,115607.0,40891.0,155589.0,1603839.0,1015988.0,16244.0,57134.0,622355.0
GR0000001125,2020,19,430901.0,81579.0,359674.0,836177.0,531197.0,25176.0,106756.0,1798370.0
GR0000001125,2021,17,226298.0,60242.0,180660.0,373486.0,275183.0,22596.0,82838.0,903300.0
GR0000001125,2022,19,277962.0,72669.0,199328.0,671918.0,429182.0,27592.0,100261.0,996641.0
